ward,precinct,office,district,party,candidate,votes
4,59,delegate,At Large,REP, MICHAEL ANDREW MONROE ,39 
4,59,delegate,At Large,,Write in,7 
4,59,delegate,At Large,,Total,"1,790 "
4,59,council,,REP, CAROL SCHWARTZ ,694 
4,59,council,,SGN, LAURENT ROSS ,152 
4,59,council,,DEM, KWAME R. BROWN ,1497 
4,59,council,,IND, A.D. ''TONY'' DOMINGUEZ ,119 
4,59,council,,,Write in,7 
4,59,council,,,Total,"2,469 "
4,59,council,,DEM, ADRIAN FENTY ,1727 
4,59,council,,,Write in,17 
4,59,council,,,Total,"1,744 "
4,59,shadow senator,,DEM, RAY BROWNE ,1489 
4,59,shadow senator,,SGN, ADAM EIDINGER ,132 
4,59,shadow senator,,,Write in,7 
4,59,shadow senator,,,Total,"1,628 "
4,59,board of education,,,DWIGHT E. SINGLETON ,787 
4,59,board of education,,,HUGH ALLEN ,97 
4,59,board of education,,,TOM DAWSON ,88 
4,59,board of education,,,DAVID A. JORDAN ,22 
4,59,board of education,,,LAURA McGIFFERT SLOVER ,68 
4,59,board of education,,,VICTOR REINOSO ,490 
4,59,board of education,,,MAI ABDUL RAHMAN ,153 
4,59,board of education,,,Write in,4 
4,59,board of education,,,Total,"1,709 "
4,60,president,,DEM, KERRY/EDWARDS ,1224 
4,60,president,,SGN, COBB/LaMARCHE ,1 
4,60,president,,LIB, BADNARIK/CAMPAGNA ,0 
4,60,president,,SWP, HARRIS/TROWE ,0 
4,60,president,,REP, BUSH/CHENEY ,71 
4,60,president,,IND, NADER/CAMEJO ,8 
4,60,president,,,Write in,1 
4,60,president,,,Total,"1,305 "
4,60,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1214 
4,60,delegate,At Large,REP, MICHAEL ANDREW MONROE ,51 
4,60,delegate,At Large,,Write in,3 
4,60,delegate,At Large,,Total,"1,268 "
4,60,council,,REP, CAROL SCHWARTZ ,466 
4,60,council,,SGN, LAURENT ROSS ,71 
4,60,council,,DEM, KWAME R. BROWN ,1032 
4,60,council,,IND, A.D. ''TONY'' DOMINGUEZ ,71 
4,60,council,,,Write in,7 
4,60,council,,,Total,"1,647 "
4,60,council,,DEM, ADRIAN FENTY ,1184 
4,60,council,,,Write in,14 
4,60,council,,,Total,"1,198 "
4,60,shadow senator,,DEM, RAY BROWNE ,1019 
4,60,shadow senator,,SGN, ADAM EIDINGER ,94 
4,60,shadow senator,,,Write in,4 
4,60,shadow senator,,,Total,"1,117 "
4,60,board of education,,,DWIGHT E. SINGLETON ,585 
4,60,board of education,,,HUGH ALLEN ,105 
4,60,board of education,,,TOM DAWSON ,65 
4,60,board of education,,,DAVID A. JORDAN ,25 
4,60,board of education,,,LAURA McGIFFERT SLOVER ,82 
4,60,board of education,,,VICTOR REINOSO ,185 
4,60,board of education,,,MAI ABDUL RAHMAN ,92 
4,60,board of education,,,Write in,4 
4,60,board of education,,,Total,"1,143 "
4,61,president,,DEM, KERRY/EDWARDS ,1157 
4,61,president,,SGN, COBB/LaMARCHE ,4 
4,61,president,,LIB, BADNARIK/CAMPAGNA ,1 
4,61,president,,SWP, HARRIS/TROWE ,1 
4,61,president,,REP, BUSH/CHENEY ,66 
4,61,president,,IND, NADER/CAMEJO ,3 
4,61,president,,,Write in,0 
4,61,president,,,Total,"1,232 "
4,61,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1154 
4,61,delegate,At Large,REP, MICHAEL ANDREW MONROE ,43 
4,61,delegate,At Large,,Write in,5 
4,61,delegate,At Large,,Total,"1,202 "
4,61,council,,REP, CAROL SCHWARTZ ,515 
4,61,council,,SGN, LAURENT ROSS ,73 
4,61,council,,DEM, KWAME R. BROWN ,1025 
4,61,council,,IND, A.D. ''TONY'' DOMINGUEZ ,68 
4,61,council,,,Write in,8 
4,61,council,,,Total,"1,689 "
4,61,council,,DEM, ADRIAN FENTY ,1160 
4,61,council,,,Write in,15 
4,61,council,,,Total,"1,175 "
4,61,shadow senator,,DEM, RAY BROWNE ,1018 
4,61,shadow senator,,SGN, ADAM EIDINGER ,73 
4,61,shadow senator,,,Write in,12 
4,61,shadow senator,,,Total,"1,103 "
4,61,board of education,,,DWIGHT E. SINGLETON ,601 
4,61,board of education,,,HUGH ALLEN ,63 
4,61,board of education,,,TOM DAWSON ,74 
4,61,board of education,,,DAVID A. JORDAN ,24 
4,61,board of education,,,LAURA McGIFFERT SLOVER ,96 
4,61,board of education,,,VICTOR REINOSO ,239 
4,61,board of education,,,MAI ABDUL RAHMAN ,69 
4,61,board of education,,,Write in,3 
4,61,board of education,,,Total,"1,169 "
4,62,president,,DEM, KERRY/EDWARDS ,2439 
4,62,president,,SGN, COBB/LaMARCHE ,2 
4,62,president,,LIB, BADNARIK/CAMPAGNA ,4 
4,62,president,,SWP, HARRIS/TROWE ,0 
4,62,president,,REP, BUSH/CHENEY ,151 
4,62,president,,IND, NADER/CAMEJO ,7 
4,62,president,,,Write in,4 
4,62,president,,,Total,"2,607 "
4,62,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2416 
4,62,delegate,At Large,REP, MICHAEL ANDREW MONROE ,121 
4,62,delegate,At Large,,Write in,15 
4,62,delegate,At Large,,Total,"2,552 "
4,62,council,,REP, CAROL SCHWARTZ ,1365 
4,62,council,,SGN, LAURENT ROSS ,225 
4,62,council,,DEM, KWAME R. BROWN ,2186 
4,62,council,,IND, A.D. ''TONY'' DOMINGUEZ ,166 
4,62,council,,,Write in,20 
4,62,council,,,Total,"3,962 "
4,62,council,,DEM, ADRIAN FENTY ,2460 
4,62,council,,,Write in,24 
4,62,council,,,Total,"2,484 "
4,62,shadow senator,,DEM, RAY BROWNE ,2027 
4,62,shadow senator,,SGN, ADAM EIDINGER ,215 
4,62,shadow senator,,,Write in,13 
4,62,shadow senator,,,Total,"2,255 "
4,62,board of education,,,DWIGHT E. SINGLETON ,780 
4,62,board of education,,,HUGH ALLEN ,117 
4,62,board of education,,,TOM DAWSON ,233 
4,62,board of education,,,DAVID A. JORDAN ,28 
4,62,board of education,,,LAURA McGIFFERT SLOVER ,389 
4,62,board of education,,,VICTOR REINOSO ,780 
4,62,board of education,,,MAI ABDUL RAHMAN ,118 
4,62,board of education,,,Write in,7 
4,62,board of education,,,Total,"2,452 "
4,63,president,,DEM, KERRY/EDWARDS ,2104 
4,63,president,,SGN, COBB/LaMARCHE ,14 
4,63,president,,LIB, BADNARIK/CAMPAGNA ,3 
4,63,president,,SWP, HARRIS/TROWE ,1 
4,63,president,,REP, BUSH/CHENEY ,122 
4,63,president,,IND, NADER/CAMEJO ,14 
4,63,president,,,Write in,8 
4,63,president,,,Total,"2,266 "
4,63,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2119 
4,63,delegate,At Large,REP, MICHAEL ANDREW MONROE ,79 
4,63,delegate,At Large,,Write in,7 
4,63,delegate,At Large,,Total,"2,205 "
4,63,council,,REP, CAROL SCHWARTZ ,867 
4,63,council,,SGN, LAURENT ROSS ,260 
4,63,council,,DEM, KWAME R. BROWN ,1828 
4,63,council,,IND, A.D. ''TONY'' DOMINGUEZ ,118 
4,63,council,,,Write in,13 
4,63,council,,,Total,"3,086 "
4,63,council,,DEM, ADRIAN FENTY ,2095 
4,63,council,,,Write in,35 
4,63,council,,,Total,"2,130 "
4,63,shadow senator,,DEM, RAY BROWNE ,1743 
4,63,shadow senator,,SGN, ADAM EIDINGER ,254 
4,63,shadow senator,,,Write in,11 
4,63,shadow senator,,,Total,"2,008 "
4,63,board of education,,,DWIGHT E. SINGLETON ,683 
4,63,board of education,,,HUGH ALLEN ,156 
4,63,board of education,,,TOM DAWSON ,86 
4,63,board of education,,,DAVID A. JORDAN ,30 
4,63,board of education,,,LAURA McGIFFERT SLOVER ,124 
4,63,board of education,,,VICTOR REINOSO ,854 
4,63,board of education,,,MAI ABDUL RAHMAN ,139 
4,63,board of education,,,Write in,10 
4,63,board of education,,,Total,"2,082 "
4,64,president,,DEM, KERRY/EDWARDS ,1520 
4,64,president,,SGN, COBB/LaMARCHE ,1 
4,64,president,,LIB, BADNARIK/CAMPAGNA ,0 
4,64,president,,SWP, HARRIS/TROWE ,0 
4,64,president,,REP, BUSH/CHENEY ,74 
4,64,president,,IND, NADER/CAMEJO ,3 
4,64,president,,,Write in,2 
4,64,president,,,Total,"1,600 "
4,64,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1525 
4,64,delegate,At Large,REP, MICHAEL ANDREW MONROE ,44 
4,64,delegate,At Large,,Write in,6 
4,64,delegate,At Large,,Total,"1,575 "
4,64,council,,REP, CAROL SCHWARTZ ,618 
4,64,council,,SGN, LAURENT ROSS ,117 
4,64,council,,DEM, KWAME R. BROWN ,1347 
4,64,council,,IND, A.D. ''TONY'' DOMINGUEZ ,70 
4,64,council,,,Write in,10 
4,64,council,,,Total,"2,162 "
4,64,council,,DEM, ADRIAN FENTY ,1522 
4,64,council,,,Write in,11 
4,64,council,,,Total,"1,533 "
4,64,shadow senator,,DEM, RAY BROWNE ,1359 
4,64,shadow senator,,SGN, ADAM EIDINGER ,81 
4,64,shadow senator,,,Write in,9 
4,64,shadow senator,,,Total,"1,449 "
4,64,board of education,,,DWIGHT E. SINGLETON ,608 
4,64,board of education,,,HUGH ALLEN ,84 
4,64,board of education,,,TOM DAWSON ,117 
4,64,board of education,,,DAVID A. JORDAN ,27 
4,64,board of education,,,LAURA McGIFFERT SLOVER ,51 
4,64,board of education,,,VICTOR REINOSO ,516 
4,64,board of education,,,MAI ABDUL RAHMAN ,69 
4,64,board of education,,,Write in,8 
4,64,board of education,,,Total,"1,480 "
4,65,president,,DEM, KERRY/EDWARDS ,1782 
4,65,president,,SGN, COBB/LaMARCHE ,1 
4,65,president,,LIB, BADNARIK/CAMPAGNA ,1 
4,65,president,,SWP, HARRIS/TROWE ,0 
4,65,president,,REP, BUSH/CHENEY ,66 
4,65,president,,IND, NADER/CAMEJO ,3 
4,65,president,,,Write in,4 
4,65,president,,,Total,"1,857 "
4,65,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1795 
4,65,delegate,At Large,REP, MICHAEL ANDREW MONROE ,41 
4,65,delegate,At Large,,Write in,4 
4,65,delegate,At Large,,Total,"1,840 "
4,65,council,,REP, CAROL SCHWARTZ ,742 
4,65,council,,SGN, LAURENT ROSS ,87 
4,65,council,,DEM, KWAME R. BROWN ,1561 
4,65,council,,IND, A.D. ''TONY'' DOMINGUEZ ,80 
4,65,council,,,Write in,10 
4,65,council,,,Total,"2,480 "
4,65,council,,DEM, ADRIAN FENTY ,1790 
4,65,council,,,Write in,9 
4,65,council,,,Total,"1,799 "
4,65,shadow senator,,DEM, RAY BROWNE ,1613 
4,65,shadow senator,,SGN, ADAM EIDINGER ,91 
4,65,shadow senator,,,Write in,10 
4,65,shadow senator,,,Total,"1,714 "
4,65,board of education,,,DWIGHT E. SINGLETON ,948 
4,65,board of education,,,HUGH ALLEN ,231 
4,65,board of education,,,TOM DAWSON ,138 
4,65,board of education,,,DAVID A. JORDAN ,40 
4,65,board of education,,,LAURA McGIFFERT SLOVER ,74 
4,65,board of education,,,VICTOR REINOSO ,277 
4,65,board of education,,,MAI ABDUL RAHMAN ,40 
4,65,board of education,,,Write in,6 
4,65,board of education,,,Total,"1,754 "
4,65,board of education,,,recinct 67,
4,65,board of education,,,Total,"2,241 "
4,65,president,,DEM, KERRY/EDWARDS ,2074 
4,65,president,,SGN, COBB/LaMARCHE ,7 
4,65,president,,LIB, BADNARIK/CAMPAGNA ,1 
4,65,president,,SWP, HARRIS/TROWE ,0 
4,65,president,,REP, BUSH/CHENEY ,120 
4,65,president,,IND, NADER/CAMEJO ,9 
4,65,president,,,Write in,4 
4,65,president,,,Total,"2,215 "
4,65,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
4,65,president,,DEM, ELEANOR HOLMES NORTON ,2093 
4,65,president,,REP, MICHAEL ANDREW MONROE ,85 
4,65,president,,,Write in,9 
4,65,president,,,Total,"2,187 "
4,65,council,,REP, CAROL SCHWARTZ ,943 
4,65,council,,SGN, LAURENT ROSS ,212 
4,65,council,,DEM, KWAME R. BROWN ,1882 
4,65,council,,IND, A.D. ''TONY'' DOMINGUEZ ,139 
4,65,council,,,Write in,14 
4,65,council,,,Total,"3,190 "
4,65,council,,,NITED STATES REPRESENTATIVE ,
4,65,council,,DEM, RAY BROWNE ,1870 
4,65,council,,SGN, ADAM EIDINGER ,165 
4,65,council,,,Write in,9 
4,65,council,,,Total,"2,044 "
5,66,president,,DEM, KERRY/EDWARDS ,2919 
5,66,president,,SGN, COBB/LaMARCHE ,4 
5,66,president,,LIB, BADNARIK/CAMPAGNA ,3 
5,66,president,,SWP, HARRIS/TROWE ,2 
5,66,president,,REP, BUSH/CHENEY ,130 
5,66,president,,IND, NADER/CAMEJO ,6 
5,66,president,,,Write in,3 
5,66,president,,,Total,"3,067 "
5,66,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2938 
5,66,delegate,At Large,REP, MICHAEL ANDREW MONROE ,85 
5,66,delegate,At Large,,Write in,11 
5,66,delegate,At Large,,Total,"3,034 "
5,66,council,,REP, CAROL SCHWARTZ ,1022 
5,66,council,,SGN, LAURENT ROSS ,292 
5,66,council,,DEM, KWAME R. BROWN ,2709 
5,66,council,,IND, A.D. ''TONY'' DOMINGUEZ ,124 
5,66,council,,,Write in,10 
5,66,council,,,Total,"4,157 "
5,66,shadow senator,,DEM, RAY BROWNE ,2689 
5,66,shadow senator,,SGN, ADAM EIDINGER ,132 
5,66,shadow senator,,,Write in,10 
5,66,shadow senator,,,Total,"2,831 "
5,69,president,,DEM, KERRY/EDWARDS ,1374 
5,69,president,,SGN, COBB/LaMARCHE ,2 
5,69,president,,LIB, BADNARIK/CAMPAGNA ,1 
5,69,president,,SWP, HARRIS/TROWE ,0 
5,69,president,,REP, BUSH/CHENEY ,75 
5,69,president,,IND, NADER/CAMEJO ,7 
5,69,president,,,Write in,1 
5,69,president,,,Total,"1,460 "
5,69,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1393 
5,69,delegate,At Large,REP, MICHAEL ANDREW MONROE ,46 
5,69,delegate,At Large,,Write in,6 
5,69,delegate,At Large,,Total,"1,445 "
5,69,council,,REP, CAROL SCHWARTZ ,676 
5,69,council,,SGN, LAURENT ROSS ,130 
5,69,council,,DEM, KWAME R. BROWN ,1224 
5,69,council,,IND, A.D. ''TONY'' DOMINGUEZ ,77 
5,69,council,,,Write in,8 
5,69,council,,,Total,"2,115 "
5,69,shadow senator,,DEM, RAY BROWNE ,1208 
5,69,shadow senator,,SGN, ADAM EIDINGER ,112 
5,69,shadow senator,,,Write in,20 
5,69,shadow senator,,,Total,"1,340 "
5,68,president,,DEM, KERRY/EDWARDS ,1242 
5,68,president,,SGN, COBB/LaMARCHE ,7 
5,68,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,68,president,,SWP, HARRIS/TROWE ,0 
5,68,president,,REP, BUSH/CHENEY ,133 
5,68,president,,IND, NADER/CAMEJO ,12 
5,68,president,,,Write in,7 
5,68,president,,,Total,"1,401 "
5,68,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1238 
5,68,delegate,At Large,REP, MICHAEL ANDREW MONROE ,112 
5,68,delegate,At Large,,Write in,11 
5,68,delegate,At Large,,Total,"1,361 "
5,68,council,,REP, CAROL SCHWARTZ ,656 
5,68,council,,SGN, LAURENT ROSS ,171 
5,68,council,,DEM, KWAME R. BROWN ,1063 
5,68,council,,IND, A.D. ''TONY'' DOMINGUEZ ,113 
5,68,council,,,Write in,12 
5,68,council,,,Total,"2,015 "
5,68,shadow senator,,DEM, RAY BROWNE ,1058 
5,68,shadow senator,,SGN, ADAM EIDINGER ,178 
5,68,shadow senator,,,Write in,10 
5,68,shadow senator,,,Total,"1,246 "
5,70,president,,DEM, KERRY/EDWARDS ,971 
5,70,president,,SGN, COBB/LaMARCHE ,5 
5,70,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,70,president,,SWP, HARRIS/TROWE ,2 
5,70,president,,REP, BUSH/CHENEY ,58 
5,70,president,,IND, NADER/CAMEJO ,10 
5,70,president,,,Write in,0 
5,70,president,,,Total,"1,046 "
5,70,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,980 
5,70,delegate,At Large,REP, MICHAEL ANDREW MONROE ,46 
5,70,delegate,At Large,,Write in,2 
5,70,delegate,At Large,,Total,"1,028 "
5,70,council,,REP, CAROL SCHWARTZ ,379 
5,70,council,,SGN, LAURENT ROSS ,105 
5,70,council,,DEM, KWAME R. BROWN ,851 
5,70,council,,IND, A.D. ''TONY'' DOMINGUEZ ,74 
5,70,council,,,Write in,5 
5,70,council,,,Total,"1,414 "
5,70,shadow senator,,DEM, RAY BROWNE ,842 
5,70,shadow senator,,SGN, ADAM EIDINGER ,101 
5,70,shadow senator,,,Write in,3 
5,70,shadow senator,,,Total,946 
5,71,president,,DEM, KERRY/EDWARDS ,1492 
5,71,president,,SGN, COBB/LaMARCHE ,5 
5,71,president,,LIB, BADNARIK/CAMPAGNA ,1 
5,71,president,,SWP, HARRIS/TROWE ,1 
5,71,president,,REP, BUSH/CHENEY ,95 
5,71,president,,IND, NADER/CAMEJO ,6 
5,71,president,,,Write in,0 
5,71,president,,,Total,"1,600 "
5,71,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1528 
5,71,delegate,At Large,REP, MICHAEL ANDREW MONROE ,39 
5,71,delegate,At Large,,Write in,6 
5,71,delegate,At Large,,Total,"1,573 "
5,71,council,,REP, CAROL SCHWARTZ ,593 
5,71,council,,SGN, LAURENT ROSS ,135 
5,71,council,,DEM, KWAME R. BROWN ,1313 
5,71,council,,IND, A.D. ''TONY'' DOMINGUEZ ,89 
5,71,council,,,Write in,6 
5,71,council,,,Total,"2,136 "
5,71,shadow senator,,DEM, RAY BROWNE ,1357 
5,71,shadow senator,,SGN, ADAM EIDINGER ,116 
5,71,shadow senator,,,Write in,4 
5,71,shadow senator,,,Total,"1,477 "
5,72,president,,DEM, KERRY/EDWARDS ,2135 
5,72,president,,SGN, COBB/LaMARCHE ,6 
5,72,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,72,president,,SWP, HARRIS/TROWE ,1 
5,72,president,,REP, BUSH/CHENEY ,85 
5,72,president,,IND, NADER/CAMEJO ,10 
5,72,president,,,Write in,3 
5,72,president,,,Total,"2,240 "
5,72,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2145 
5,72,delegate,At Large,REP, MICHAEL ANDREW MONROE ,49 
5,72,delegate,At Large,,Write in,8 
5,72,delegate,At Large,,Total,"2,202 "
5,72,council,,REP, CAROL SCHWARTZ ,777 
5,72,council,,SGN, LAURENT ROSS ,136 
5,72,council,,DEM, KWAME R. BROWN ,1924 
5,72,council,,IND, A.D. ''TONY'' DOMINGUEZ ,112 
5,72,council,,,Write in,15 
5,72,council,,,Total,"2,964 "
5,72,shadow senator,,DEM, RAY BROWNE ,1939 
5,72,shadow senator,,SGN, ADAM EIDINGER ,131 
5,72,shadow senator,,,Write in,11 
5,72,shadow senator,,,Total,"2,081 "
5,73,president,,DEM, KERRY/EDWARDS ,1217 
5,73,president,,SGN, COBB/LaMARCHE ,9 
5,73,president,,LIB, BADNARIK/CAMPAGNA ,1 
5,73,president,,SWP, HARRIS/TROWE ,0 
5,73,president,,REP, BUSH/CHENEY ,84 
5,73,president,,IND, NADER/CAMEJO ,15 
5,73,president,,,Write in,4 
5,73,president,,,Total,"1,330 "
5,73,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
5,73,president,,DEM, ELEANOR HOLMES NORTON ,1207 
5,73,president,,REP, MICHAEL ANDREW MONROE ,83 
5,73,president,,,Write in,6 
5,73,president,,,Total,"1,296 "
5,73,council,,REP, CAROL SCHWARTZ ,532 
5,73,council,,SGN, LAURENT ROSS ,177 
5,73,council,,DEM, KWAME R. BROWN ,1043 
5,73,council,,IND, A.D. ''TONY'' DOMINGUEZ ,108 
5,73,council,,,Write in,14 
5,73,council,,,Total,"1,874 "
5,73,council,,,NITED STATES REPRESENTATIVE ,
5,73,council,,DEM, RAY BROWNE ,1007 
5,73,council,,SGN, ADAM EIDINGER ,186 
5,73,council,,,Write in,10 
5,73,council,,,Total,"1,203 "
5,74,president,,DEM, KERRY/EDWARDS ,2061 
5,74,president,,SGN, COBB/LaMARCHE ,3 
5,74,president,,LIB, BADNARIK/CAMPAGNA ,2 
5,74,president,,SWP, HARRIS/TROWE ,4 
5,74,president,,REP, BUSH/CHENEY ,128 
5,74,president,,IND, NADER/CAMEJO ,11 
5,74,president,,,Write in,3 
5,74,president,,,Total,"2,212 "
5,74,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2047 
5,74,delegate,At Large,REP, MICHAEL ANDREW MONROE ,109 
5,74,delegate,At Large,,Write in,5 
5,74,delegate,At Large,,Total,"2,161 "
5,74,council,,REP, CAROL SCHWARTZ ,661 
5,74,council,,SGN, LAURENT ROSS ,146 
5,74,council,,DEM, KWAME R. BROWN ,1819 
5,74,council,,IND, A.D. ''TONY'' DOMINGUEZ ,141 
5,74,council,,,Write in,11 
5,74,council,,,Total,"2,778 "
5,74,shadow senator,,DEM, RAY BROWNE ,1859 
5,74,shadow senator,,SGN, ADAM EIDINGER ,156 
5,74,shadow senator,,,Write in,17 
5,74,shadow senator,,,Total,"2,032 "
5,75,president,,DEM, KERRY/EDWARDS ,1459 
5,75,president,,SGN, COBB/LaMARCHE ,9 
5,75,president,,LIB, BADNARIK/CAMPAGNA ,4 
5,75,president,,SWP, HARRIS/TROWE ,1 
5,75,president,,REP, BUSH/CHENEY ,46 
5,75,president,,IND, NADER/CAMEJO ,12 
5,75,president,,,Write in,3 
5,75,president,,,Total,"1,534 "
5,75,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1454 
5,75,delegate,At Large,REP, MICHAEL ANDREW MONROE ,47 
5,75,delegate,At Large,,Write in,2 
5,75,delegate,At Large,,Total,"1,503 "
5,75,council,,REP, CAROL SCHWARTZ ,439 
5,75,council,,SGN, LAURENT ROSS ,123 
5,75,council,,DEM, KWAME R. BROWN ,1246 
5,75,council,,IND, A.D. ''TONY'' DOMINGUEZ ,78 
5,75,council,,,Write in,15 
5,75,council,,,Total,"1,901 "
5,75,shadow senator,,DEM, RAY BROWNE ,1290 
5,75,shadow senator,,SGN, ADAM EIDINGER ,104 
5,75,shadow senator,,,Write in,8 
5,75,shadow senator,,,Total,"1,402 "
5,75,shadow senator,,,recinct 76,
5,75,shadow senator,,,Total,438 
5,75,president,,DEM, KERRY/EDWARDS ,410 
5,75,president,,SGN, COBB/LaMARCHE ,0 
5,75,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,75,president,,SWP, HARRIS/TROWE ,1 
5,75,president,,REP, BUSH/CHENEY ,19 
5,75,president,,IND, NADER/CAMEJO ,1 
5,75,president,,,Write in,1 
5,75,president,,,Total,432 
5,75,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
5,75,president,,DEM, ELEANOR HOLMES NORTON ,406 
5,75,president,,REP, MICHAEL ANDREW MONROE ,15 
5,75,president,,,Write in,0 
5,75,president,,,Total,421 
5,75,council,,REP, CAROL SCHWARTZ ,129 
5,75,council,,SGN, LAURENT ROSS ,67 
5,75,council,,DEM, KWAME R. BROWN ,371 
5,75,council,,IND, A.D. ''TONY'' DOMINGUEZ ,50 
5,75,council,,,Write in,7 
5,75,council,,,Total,624 
5,75,council,,,NITED STATES REPRESENTATIVE ,
5,75,council,,DEM, RAY BROWNE ,375 
5,75,council,,SGN, ADAM EIDINGER ,29 
5,75,council,,,Write in,1 
5,75,council,,,Total,405 
5,77,president,,DEM, KERRY/EDWARDS ,1512 
5,77,president,,SGN, COBB/LaMARCHE ,3 
5,77,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,77,president,,SWP, HARRIS/TROWE ,1 
5,77,president,,REP, BUSH/CHENEY ,55 
5,77,president,,IND, NADER/CAMEJO ,6 
5,77,president,,,Write in,0 
5,77,president,,,Total,"1,577 "
5,77,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1529 
5,77,delegate,At Large,REP, MICHAEL ANDREW MONROE ,30 
5,77,delegate,At Large,,Write in,3 
5,77,delegate,At Large,,Total,"1,562 "
5,77,council,,REP, CAROL SCHWARTZ ,372 
5,77,council,,SGN, LAURENT ROSS ,87 
5,77,council,,DEM, KWAME R. BROWN ,1308 
5,77,council,,IND, A.D. ''TONY'' DOMINGUEZ ,61 
5,77,council,,,Write in,10 
5,77,council,,,Total,"1,838 "
5,77,shadow senator,,DEM, RAY BROWNE ,1334 
5,77,shadow senator,,SGN, ADAM EIDINGER ,82 
5,77,shadow senator,,,Write in,5 
5,77,shadow senator,,,Total,"1,421 "
5,78,president,,DEM, KERRY/EDWARDS ,1372 
5,78,president,,SGN, COBB/LaMARCHE ,3 
5,78,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,78,president,,SWP, HARRIS/TROWE ,0 
5,78,president,,REP, BUSH/CHENEY ,37 
5,78,president,,IND, NADER/CAMEJO ,3 
5,78,president,,,Write in,0 
5,78,president,,,Total,"1,415 "
5,78,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
5,78,president,,DEM, ELEANOR HOLMES NORTON ,1371 
5,78,president,,REP, MICHAEL ANDREW MONROE ,24 
5,78,president,,,Write in,2 
5,78,president,,,Total,"1,397 "
5,78,council,,REP, CAROL SCHWARTZ ,364 
5,78,council,,SGN, LAURENT ROSS ,135 
5,78,council,,DEM, KWAME R. BROWN ,1182 
5,78,council,,IND, A.D. ''TONY'' DOMINGUEZ ,77 
5,78,council,,,Write in,14 
5,78,council,,,Total,"1,772 "
5,78,council,,,NITED STATES REPRESENTATIVE ,
5,78,council,,DEM, RAY BROWNE ,1236 
5,78,council,,SGN, ADAM EIDINGER ,62 
5,78,council,,,Write in,4 
5,78,council,,,Total,"1,302 "
5,79,president,,DEM, KERRY/EDWARDS ,900 
5,79,president,,SGN, COBB/LaMARCHE ,3 
5,79,president,,LIB, BADNARIK/CAMPAGNA ,2 
5,79,president,,SWP, HARRIS/TROWE ,0 
5,79,president,,REP, BUSH/CHENEY ,34 
5,79,president,,IND, NADER/CAMEJO ,2 
5,79,president,,,Write in,0 
5,79,president,,,Total,941 
5,79,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,901 
5,79,delegate,At Large,REP, MICHAEL ANDREW MONROE ,32 
5,79,delegate,At Large,,Write in,0 
5,79,delegate,At Large,,Total,933 
5,79,council,,REP, CAROL SCHWARTZ ,264 
5,79,council,,SGN, LAURENT ROSS ,130 
5,79,council,,DEM, KWAME R. BROWN ,770 
5,79,council,,IND, A.D. ''TONY'' DOMINGUEZ ,89 
5,79,council,,,Write in,9 
5,79,council,,,Total,"1,262 "
5,79,shadow senator,,DEM, RAY BROWNE ,827 
5,79,shadow senator,,SGN, ADAM EIDINGER ,49 
5,79,shadow senator,,,Write in,4 
5,79,shadow senator,,,Total,880 
6,81,president,,DEM, KERRY/EDWARDS ,2553 
6,81,president,,SGN, COBB/LaMARCHE ,2 
6,81,president,,LIB, BADNARIK/CAMPAGNA ,3 
6,81,president,,SWP, HARRIS/TROWE ,2 
6,81,president,,REP, BUSH/CHENEY ,172 
6,81,president,,IND, NADER/CAMEJO ,18 
6,81,president,,,Write in,2 
6,81,president,,,Total,"2,752 "
6,81,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2529 
6,81,delegate,At Large,REP, MICHAEL ANDREW MONROE ,154 
6,81,delegate,At Large,,Write in,11 
6,81,delegate,At Large,,Total,"2,694 "
6,81,council,,REP, CAROL SCHWARTZ ,828 
6,81,council,,SGN, LAURENT ROSS ,276 
6,81,council,,DEM, KWAME R. BROWN ,2231 
